Key,English,ChineseSimplified,ChineseTraditional,Spanish,French,Russian,Portuguese,Japanese,Korean
金币袋额外上限,Extra Coin Bag Limit,金币袋额外上限,,,,,,金貨袋用替えキャップ,금화 가방용 추가 캡
随身份概率翻倍,Double identity probability,随身份概率翻倍,,,,,,正体に応じて確率が2倍になる,신분에 따라 확률이 2배가 됩니다.
专属拖尾,Exclusive Trail,专属拖尾,,,,,,排他的なトレーリング,독점 후행
凶手武器,Murderer Weapon,凶手武器,,,,,,殺人兵器,킬러 무기
侦探武器,Detective Weapon,侦探武器,,,,,,探偵用武器,탐정무기
广告券,Voucher,广告券,,,,,,広告クーポン,광고쿠폰
道具收集目标,Item Collection Target,道具收集目标,,,,,,アイテム収集対象,아이템 수집 대상
道具生成数量,Item Generation count,道具生成数量,,,,,,生成されたプロップの数,생성된 소품 수
道具刷新间隔,Item Refresh Interval,道具刷新间隔,,,,,,プロップの更新間隔,소품 새로 고침 간격
地图1湖边别墅,Map 1 Lakeside Villa,地图1湖边别墅,,,,,,マップ 1 レイクサイド ヴィラ,지도 1 레이크사이드 빌라
道具刷新点1,Item Refresh Point 1,道具刷新点1,,,,,,プロップリフレッシュポイント1,소품 새로고침 포인트 1
道具刷新点2,Item Refresh Point 2,道具刷新点2,,,,,,プロップリフレッシュポイント2,소품 새로고침 포인트 2
道具刷新点3,Item Refresh Point 3,道具刷新点3,,,,,,プロップリフレッシュポイント3,소품 새로고침 포인트 3
道具刷新点4,Item Refresh Point 4,道具刷新点4,,,,,,プロップリフレッシュポイント4,소품 새로고침 포인트 4
道具刷新点5,Item Refresh Point 5,道具刷新点5,,,,,,プロップリフレッシュポイント5,소품 새로고침 포인트 5
道具刷新点6,Item Refresh Point 6,道具刷新点6,,,,,,プロップリフレッシュポイント6,소품 새로고침 포인트 6
道具刷新点7,Item Refresh Point 7,道具刷新点7,,,,,,プロップリフレッシュポイント7,소품 새로고침 포인트 7
道具刷新点8,Item Refresh Point 8,道具刷新点8,,,,,,プロップリフレッシュポイント8,소품 새로고침 포인트 8
道具刷新点9,Item Refresh Point 9,道具刷新点9,,,,,,プロップリフレッシュポイント9,소품 새로고침 포인트 9
道具刷新点10,Item Refresh Point 10,道具刷新点10,,,,,,プロップリフレッシュポイント10,소품 새로고침 포인트 10
道具刷新点11,Item Refresh Point 11,道具刷新点11,,,,,,プロップリフレッシュポイント11,소품 새로고침 포인트 11
道具刷新点12,Item Refresh Point 12,道具刷新点12,,,,,,プロップリフレッシュポイント12,소품 새로고침 포인트 12
道具刷新点13,Item Refresh Point 13,道具刷新点13,,,,,,プロップリフレッシュポイント13,소품 새로고침 포인트 13
道具刷新点14,Item Refresh Point 14,道具刷新点14,,,,,,プロップリフレッシュポイント14,소품 새로고침 포인트 14
道具刷新点15,Item Refresh Point 15,道具刷新点15,,,,,,プロップリフレッシュポイント15,소품 새로고침 포인트 15
道具刷新点16,Item Refresh Point 16,道具刷新点16,,,,,,プロップリフレッシュポイント16,소품 새로고침 포인트 16
道具刷新点17,Item Refresh Point 17,道具刷新点17,,,,,,プロップリフレッシュポイント17,소품 새로고침 포인트 17
道具刷新点18,Item Refresh Point 18,道具刷新点18,,,,,,プロップリフレッシュポイント18,소품 새로고침 포인트 18
道具刷新点19,Item Refresh Point 19,道具刷新点19,,,,,,プロップリフレッシュポイント19,소품 새로고침 포인트 19
道具刷新点20,Item Refresh Point 20,道具刷新点20,,,,,,プロップリフレッシュポイント20,소품 새로고침 포인트 20
道具刷新点21,Item Refresh Point 21,道具刷新点21,,,,,,プロップリフレッシュポイント21,소품 새로고침 포인트 21
地图2XXXX,Map 2XXXX,地图2XXXX,,,,,,マップ 2XXXX,지도 2XXXX
地图3XXXX,Map 3XXXX,地图3XXXX,,,,,,地図 3XXXX,지도 3XXXX
春季绿,Spring Green,春季绿,,,,,,春の緑,봄의 녹색
宝石蓝,Gem Blue,宝石蓝,,,,,,サファイアブルー,사파이어 블루
虚空紫,Void Purple,虚空紫,,,,,,ボイドパープル,보이드 퍼플
金橙,Golden Orange,金橙,,,,,,金橙,황금빛 오렌지
落日黄,Yellow Sunset,落日黄,,,,,,サンセットイエロー,일몰 노란색
芭比粉,Barbie,芭比粉,,,,,,バービーパウダー,바비 파우더
活力红,Energetic Red,活力红,,,,,,鮮やかな赤,생기 넘치는 레드
毛衣水手棕发,Sailor Brown Sweater,毛衣水手棕发,,,,,,セーターセーラー茶色の髪,스웨터 선원 갈색 머리
连体制服银发,One-Piece Uniform Silver,连体制服银发,,,,,,銀髪のワンピース制服,은발의 원피스 유니폼
不良水手粉发,Bad Sailor Pink,不良水手粉发,,,,,,悪いセーラーのピンクの髪,나쁜 선원 핑크 머리
韩式水手马尾,Korean Sailor Ponytail,韩式水手马尾,,,,,,韓国のセーラーポニーテール,한국 선원 포니테일
可爱双马尾女,Cute Twin Ponytails,可爱双马尾女,,,,,,ダブルポニーテールのかわいい女の子,더블 포니테일을 가진 귀여운 소녀
兔耳杀马特女,Rabbit Ears,兔耳杀马特女,,,,,,うさ耳キルマットガール,토끼 귀 킬 매트 소녀
棕毛针织衫男,Brown Knit,棕毛针织衫男,,,,,,メンズ ブラウン ウール セーター,남성용 브라운 울 스웨터
红毛不良男,Bad Haired Man,红毛不良男,,,,,,赤毛の不良男,빨간 머리의 비행 남자
蓝马尾科技少女,Blue Ponytail Tech Girl,蓝马尾科技少女,,,,,,青いポニーテールのテクノロジー少女,파란색 포니테일을 가진 기술 소녀
粉“兔耳”科技少女,Pink """"Bunny Ears"""" Technology Girl,粉“兔耳”科技少女,,,,,,ピンクの「ウサギの耳」テクノロジー少女,핑크색 '토끼 귀' 기술 소녀
精英风男,Elite Man,精英风男,,,,,,エリートスタイルの男性,엘리트 스타일의 남자
可爱鲨鱼男,Cute Shark,可爱鲨鱼男,,,,,,かわいいサメ男,귀여운 상어 남자
文静大小姐,Miss Wen Jing,文静大小姐,,,,,,文京さん,미스 웬징
兔耳美少女,Bunny Girl,兔耳美少女,,,,,,ウサギの耳を持つ美しい女の子,토끼 귀를 가진 아름다운 소녀
男老师,Male Teacher,男老师,,,,,,男性教師,남자 선생님
宅男,Geek,宅男,,,,,,オタク,오타쿠
潮流女孩,Stylish Girl,潮流女孩,,,,,,トレンディな女の子,트렌디한 소녀
大厅等待时长,Lobby waiting time,大厅等待时长,,,,,,ロビーの待ち時間,로비 대기시간
对局时长,Match Duration,对局时长,,,,,,ゲーム時間,게임 시간
分配身份时长,Assign Identity Duration,分配身份时长,,,,,,ID の期間を割り当てる,신원 기간 할당
分配身份变换间隔,Assign Identity Transformation Interval,分配身份变换间隔,,,,,,ID 変更間隔の割り当て,ID 변경 간격 할당
控制文本变化速度,Control the text change speed,控制文本变化速度,,,,,,テキストの変更速度を制御する,텍스트 변경 속도 제어
确认身份时长,Confirmation Duration,确认身份时长,,,,,,本人確認の時間,본인 확인 시간
初始权重,Initial Weight,初始权重,,,,,,初期重量,초기 무게
增加权重,Increase Weight,增加权重,,,,,,体重を増やす,체중을 늘리다
初始概率,Initial Probability,初始概率,,,,,,初期確率,초기 확률
增加概率,Increase Probability,增加概率,,,,,,確率を上げる,확률 증가
死亡效果时长,Death Effect Duration,死亡效果时长,,,,,,死亡効果の持続時間,사망 효과 지속 시간
胜利宣告文本缩放时长,Victory text zoom time,胜利宣告文本缩放时长,,,,,,勝利宣言テキストのズーム期間,승리 발표 텍스트 확대/축소 기간
胜利宣告烟花缩放时长,Fireworks zoom time,胜利宣告烟花缩放时长,,,,,,勝利発表花火のズーム時間,승리 발표 불꽃놀이 줌 지속 시간
胜利宣告总时长,Total Victory Announcement Time,胜利宣告总时长,,,,,,勝利発表の合計時間,승리 발표의 총 시간
金币袋初始上限,Initial Limit of Coin Bag,金币袋初始上限,,,,,,金貨袋の初期上限,금화주머니 초기 상한선
可以通过其他途径提升,Can be upgraded in other ways,可以通过其他途径提升,,,,,,他の方法で改善できる,다른 방법을 통해 개선될 수 있음
生命值,HP,生命值,,,,,,HP,HP
角色基础数值,Character Base Value,角色基础数值,,,,,,文字ベース値,문자 기본 값
移动速度,Speed,移动速度,,,,,,移動速度,이동 속도
跳跃高度,Jump Height,跳跃高度,,,,,,ジャンプの高さ,점프 높이
最大跳跃次数,Maximum Jumps,最大跳跃次数,,,,,,最大ジャンプ数,최대 점프 횟수
局内准备时长,In-game preparation time,局内准备时长,,,,,,社内準備時間,사내 준비 시간
金币刷新间隔,Gold Refresh Interval,金币刷新间隔,,,,,,ゴールドコインの更新間隔,금화 새로 고침 간격
近战武器延迟检测时长,Melee Weapon Delay Detection Duration,近战武器延迟检测时长,,,,,,近接武器の遅延検出時間,근접 무기 지연 감지 시간
攻击动作和攻击特效间隔时长,Attack Action and Attack Effect Interval Time,攻击动作和攻击特效间隔时长,,,,,,攻撃動作から攻撃効果までの時間,공격 행동과 공격 효과 사이의 지속 시간
死亡动作播放时长,Death Action playback time,死亡动作播放时长,,,,,,死亡アクションプレイ時間,데스액션 플레이 시간
凶手移动速度,Murderer's Speed,凶手移动速度,,,,,,殺人者の移動速度,살인자의 이동 속도
参与对局奖励,Participation reward,参与对局奖励,,,,,,ゲーム参加の報酬,게임 참여에 대한 보상
参与对局可获得的奖励,Rewards for participating in matches,参与对局可获得的奖励,,,,,,ゲーム参加の報酬,게임 참여에 대한 보상
存活人数默认颜色（白）,Default Color of Survived (White),存活人数默认颜色（白）,,,,,,生存者数のデフォルト色（白）,생존자 수 기본 색상(흰색)
存活人数激活颜色（红）,Activate Color (Red),存活人数激活颜色（红）,,,,,,生存者数の発動色（赤）,생존자 수 활성화 색상(빨간색)
学生每秒获得经验值,Students gain EXP per second,学生每秒获得经验值,,,,,,学生は毎秒経験値を獲得します,학생들은 매초마다 경험치를 얻습니다.
准备倒计时中央停留时长,Ready to countdown Central Stay Time,准备倒计时中央停留时长,,,,,,準備カウントダウンセンター滞在時間,준비 카운트다운 센터 체류 시간
<准备时长,< Preparation time,<准备时长,,,,,,<準備時間,<준비시간
结算-动画结束后的界面显示时长,Settlement - Display time after animation ends,结算-动画结束后的界面显示时长,,,,,,Settlement - アニメーション終了後のインターフェイス表示の継続時間,정착 - 애니메이션 종료 후 인터페이스 표시 기간
掏枪图片GUID,Free Gun Graphics,掏枪图片GUID,,,,,,銃の画像のGUID,총 그림 GUID
暂时ID，后期需修改为正式图标,"Temporary ID, need to be changed to an official icon later.",暂时ID，后期需修改为正式图标,,,,,,仮IDです。後で正式アイコンに変更する必要があります。,추후 공식 아이콘으로 변경이 필요한 임시 아이디입니다.
收枪图片GUID,Retract Image GUID,收枪图片GUID,,,,,,銃コレクション画像 GUID,총 수집 사진 GUID
掏刀图片GUID,Graphics GUID,掏刀图片GUID,,,,,,ナイフの絵のGUID,칼 그림 GUID
收刀图片GUID,Retract Image GUID,收刀图片GUID,,,,,,シース画像GUID,외장 이미지 GUID
投掷飞刀架势图片GUID,Knife Throw Image GUID,投掷飞刀架势图片GUID,,,,,,ナイフ投げ姿勢画像 GUID,칼 던지는 자세 사진 GUID
投掷飞刀复原图片GUID,Throw Knife to restore image GUID,投掷飞刀复原图片GUID,,,,,,手投げナイフ回復画像 GUID,투척용 칼 회수 이미지 GUID
场景内AI穿透名字屏蔽,AI penetrates name masking in the scene.,场景内AI穿透名字屏蔽,,,,,,AI がシーン内の名前ブロックを突破,AI가 현장에서 이름 차단 침투
死亡动作恢复时间延迟,Dead Action Recovery Time Delay,死亡动作恢复时间延迟,,,,,,死亡アクションの回復時間の遅延,사망 동작 회복 시간 지연
Loading时间,Loading time,Loading时间,,,,,,ロード時間,로딩 시간
尸体死亡姿态,Body Death Stance,尸体死亡姿态,,,,,,死体の死のポーズ,시체 죽음 포즈
金币图标GUID,Coin Icon GUID,金币图标GUID,,,,,,ゴールド コイン アイコン GUID,금화 아이콘 GUID
钻石图标GUID,Diamond Icon GUID,钻石图标GUID,,,,,,ダイヤモンドアイコンのGUID,다이아몬드 아이콘 GUID
广告券图标GUID,Voucher Icon GUID,广告券图标GUID,,,,,,広告クーポンアイコン GUID,광고 쿠폰 아이콘 GUID
超级特权钥匙图标GUID,Super Privilege Key Icon GUID,超级特权钥匙图标GUID,,,,,,スーパー特権キーアイコンのGUID,슈퍼 권한 키 아이콘 GUID
子弹速度,Bullet Speed,子弹速度,,,,,,弾丸速度,총알 속도
飞刀速度,Knife Speed,飞刀速度,,,,,,フライングナイフの速度,플라잉 나이프 속도
射击速度,Shooting Speed,射击速度,,,,,,発射速度,발사 속도
近战扇形角度,Melee Fan,近战扇形角度,,,,,,近接ファンの角度,근접 팬 각도
近战扇形半径,Melee Sector Radius,近战扇形半径,,,,,,近接セクターの半径,근접 팬 반경
近战扇形最高高度,Highest Melee Height,近战扇形最高高度,,,,,,近接セクターの最大高さ,근접 섹터 최대 높이
近战扇形最低高度,Minimum Melee Sector Height,近战扇形最低高度,,,,,,近接ファンの最小高さ,근접 팬의 최소 높이
死亡激励-金币数量,Death Incentive - Coins,死亡激励-金币数量,,,,,,死亡奨励金 - 金貨の量,사망 인센티브 - 금화의 양
死亡激励-界面显示时间,Death Incentive - Display Time,死亡激励-界面显示时间,,,,,,Death Incentive-インターフェイスの表示時間,사망 인센티브-인터페이스 표시 시간
经过多久激励显示界面会自动关闭,How long will the incentive display screen close automatically?,经过多久激励显示界面会自动关闭,,,,,,一定時間が経過すると、インセンティブ表示インターフェイスが自動的に閉じます,얼마 후에 인센티브 디스플레이 인터페이스가 자동으로 닫힙니다.
结算激励-额外奖励倍数m,Settlement Incentive - Extra reward multiplier m,结算激励-额外奖励倍数m,,,,,,決済インセンティブ - 追加報酬数百万円,정산 인센티브-추가 보상 배수 m
大厅激励-基础金币数量A,Lobby Incentive - Base Coin count A,大厅激励-基础金币数量A,,,,,,ホールインセンティブ 基本金貨額,홀 인센티브-기본 골드 코인 수량
大厅激励-额外金币系数n,Lobby Incentive - Extra Coin Factor n,大厅激励-额外金币系数n,,,,,,ホールインセンティブ・おまけ金貨係数n,홀 인센티브 - 추가 금화 계수 n
大厅激励-倒计时时长T,Lobby Incentive - Countdown Duration T,大厅激励-倒计时时长T,,,,,,ロビーインセンティブ - カウントダウン期間 T,로비 인센티브 카운트다운 기간 T
大厅激励-广告上限L,Lobby Incentive - Advertising Limit L,大厅激励-广告上限L,,,,,,ロビーインセンティブ - 広告制限 L,로비 인센티브 광고 제한 L
结算插屏-插屏间隔,Settlement Slots - Slots Interval,结算插屏-插屏间隔,,,,,,決済間隙 - 間隙間隔,정산 전면 광고 - 전면 광고 간격
会员特权昵称变色,Member Privilege Nickname Color,会员特权昵称变色,,,,,,会員特典ニックネームの色が変わります,회원특전 닉네임 색상 변경
会员界面开放场数要求,Member interface opening times required,会员界面开放场数要求,,,,,,メンバーシップ インターフェイスに対して開かれるセッションの数の要件,멤버십 인터페이스에 공개되는 세션 수에 대한 요구 사항
自动瞄准索敌半径,Automatically target the enemy radius.,自动瞄准索敌半径,,,,,,敵の半径を検出する自動照準,적 반경을 감지하는 자동 조준
初始瞄准ui大小,Initial Aim ui Size,初始瞄准ui大小,,,,,,初期ターゲット UI サイズ,초기 대상 UI 크기
瞄准ui缩放下限,Zoom Lower Limit,瞄准ui缩放下限,,,,,,ui スケーリングの下限を目指す,UI 스케일링의 하한을 목표로 하세요.
攻击检测半径,Attack Detection Radius,攻击检测半径,,,,,,攻撃検知範囲,공격 감지 반경
等级UI缩小最大距离,Level UI shrinks the maximum distance,等级UI缩小最大距离,,,,,,レベル UI により最大距離が減少します,레벨 UI는 최대 거리를 줄입니다.
等级UI最小缩小,Minimum Level UI Reduction,等级UI最小缩小,,,,,,レベルUIの最小削減,레벨 UI 최소 감소
警察开枪CD,Cop Shot CD,警察开枪CD,,,,,,警察発砲CD,경찰촬영CD
警察开枪动作/音效持续时间,Police shooting action/sound duration,警察开枪动作/音效持续时间,,,,,,警察の発砲アクション/効果音の長さ,경찰 총격 액션/음향 효과 지속 시간
飞刀CD,Knife CD,飞刀CD,,,,,,投げナイフCD,투척칼 CD
飞刀旋转速度,Knife Rotation Speed,飞刀旋转速度,,,,,,フライングナイフ回転速度,플라잉 나이프 회전 속도
近战挥刀间隔,Melee Swing Interval,近战挥刀间隔,,,,,,近接ナイフの振り間隔,근접 칼 휘두르는 간격
黑幕时间,Shadow Time,黑幕时间,,,,,,日陰の時間,그늘진 시간
展示时间,Display Time,展示时间,,,,,,表示時間,표시 시간
终结者特效GUID,Terminator Effect GUID,终结者特效GUID,,,,,,ターミネーター特殊効果 GUID,터미네이터 특수 효과 GUID
终结者特效缩放,Terminator Effect Zoom,终结者特效缩放,,,,,,ターミネーターの特殊効果のスケーリング,터미네이터 특수 효과 스케일링
终结者特效偏移,Terminator Effect Offset,终结者特效偏移,,,,,,ターミネーター効果のオフセット,터미네이터 효과 오프셋
终结者特效旋转,Terminator Effect Rotation,终结者特效旋转,,,,,,ターミネーターの特殊効果のローテーション,터미네이터 특수효과 로테이션
GUID | 速度,GUID | Speed,GUID | 速度,,,,,,GUID | 速度,GUID | 속도
黑幕透明度不变时间比例,Shadow Transparency Fixed Time Ratio,黑幕透明度不变时间比例,,,,,,黒画面透明度一定時間比,검은 화면 투명도 일정 시간 비율
击杀额外范围音效,Slay an extra range of sound effects.,击杀额外范围音效,,,,,,余分な範囲の効果音を消す,추가 범위 음향 효과 제거
近战消灭特效,Melee Annihilation Effect,近战消灭特效,,,,,,近接キル効果,근접 처치 효과
远程消灭特效(枪和飞刀),Ranged elimination effects (gun and flying knife).,远程消灭特效(枪和飞刀),,,,,,遠隔破壊効果（銃と投げナイフ）,원격 파괴 효과(총 및 투척용 칼)
灵魂特效,Soul Effect,灵魂特效,,,,,,ソウルエフェクト,소울 효과
击杀震屏xy轴幅度,Slay shockscreen xy amplitude,击杀震屏xy轴幅度,,,,,,キルショック画面の xy 軸振幅,충격 스크린 xy 축 진폭 종료
击杀震屏xy轴频率,Slay the shockscreen xy axis frequency,击杀震屏xy轴频率,,,,,,キルシェイク画面のxy軸周波数,흔들림 화면 xy 축 주파수 종료
击杀震屏内置CD,Kill Shockscreen built-in CD,击杀震屏内置CD,,,,,,キリングショックスクリーン内蔵CD,킬링 쇼크 스크린 내장 CD
死亡震屏roll轴幅度,Death Screen Roll Axis Amplitude,死亡震屏roll轴幅度,,,,,,デススクリーンロール軸振幅,죽음의 화면 롤 축 진폭
死亡震屏roll轴频率,Death Screen Roll Axis Frequencies,死亡震屏roll轴频率,,,,,,デスシェイクスクリーンロール軸周波数,데스 쉐이크 스크린 롤 축 주파수
消灭UI持续时间,Eliminate UI Duration,消灭UI持续时间,,,,,,UI のキル期間,UI 지속 시간 종료
消灭UI上升距离,Eliminate UI ascent distance,消灭UI上升距离,,,,,,UIの上昇距離をなくす,UI 상승 거리 제거
消灭UI偏移x,Eliminate UI offsetx,消灭UI偏移x,,,,,,UI オフセット x を削除します,UI 오프셋 x 제거
消灭UI偏移y,Eliminate UI offset y,消灭UI偏移y,,,,,,UI オフセット y を削除します,UI 오프셋 제거 y
终结击杀彩带特效,Terminate Kill Ribbon Effect,终结击杀彩带特效,,,,,,ファイナルキルリボンの特殊効果,파이널 킬 리본 특수 효과
警察打错自身特效,Cops mistake their effects.,警察打错自身特效,,,,,,警察は間違った特殊効果を撮影した,경찰이 특수효과를 잘못 쐈다
挥刀随即动作数组,Wave the knife and take action.,挥刀随即动作数组,,,,,,ナイフを振るための即時アクションの配列,칼을 휘두르는 즉각적인 행동의 배열
弹孔特效,Bullet Hole Effect,弹孔特效,,,,,,弾痕効果,총알 구멍 효과
击杀震屏时间,Slay Shockwave Time,击杀震屏时间,,,,,,殺害後の画面ショック時間,살해 후 화면 충격 시간
死亡震屏时间,Death Shockwave Time,死亡震屏时间,,,,,,死の震えの時間,죽음의 흔들림 시간
挥刀动作时间,Swing Action Time,挥刀动作时间,,,,,,ナイフ振り動作時間,칼 스윙 동작 시간
弹道特效xy轴缩放,Projectile Effect xy Axis Zoom,弹道特效xy轴缩放,,,,,,弾道効果の xy 軸スケーリング,탄도 효과 xy 축 스케일링
弹道特效持续时间,Projectile Effect Duration,弹道特效持续时间,,,,,,弾道効果の持続時間,탄도 효과 지속 시간
描边颜色,Fringe Color,描边颜色,,,,,,ストロークの色,획 색상
描边粗细,Thick strokes,描边粗细,,,,,,ストローク重量,스트로크 무게
护盾特效,Shield Effect,护盾特效,,,,,,シールド効果,방패 효과
局内出生点组-关卡1,Intra-game Spawn Point Group - Level 1,局内出生点组-关卡1,,,,,,ゲーム内スポーン ポイント グループ - レベル 1,게임 내 스폰 지점 그룹 - 레벨 1
大厅出生点组,Lobby Spawn Point Group,大厅出生点组,,,,,,ホールスポーンポイントグループ,홀 생성 지점 그룹
掉落武器触发器,Drop Weapon Trigger,掉落武器触发器,,,,,,ドロップ武器トリガー,무기 트리거 드롭
掉落武器模型,Drop Weapon Model,掉落武器模型,,,,,,ドロップ武器モデル,무기 모델 드롭
道具触发器,Item Trigger,道具触发器,,,,,,プロップトリガー,소품 트리거
金币触发器+金币模型,Coin Trigger + Coin Model,金币触发器+金币模型,,,,,,金貨トリガー+金貨モデル,금화 트리거 + 금화 모델
局内出生点组-关卡2,Intra-game Spawn Point Group - Level 2,局内出生点组-关卡2,,,,,,ゲーム内スポーン ポイント グループ - レベル 2,게임 내 스폰 지점 그룹 - 레벨 2
玩家头顶名称,Player Name,玩家头顶名称,,,,,,頭の上にプレイヤー名,머리 위의 플레이어 이름
世界UI脚本,World UI Script,世界UI脚本,,,,,,ワールドUIスクリプト,월드 UI 스크립트
AI父节点,AI Parent,AI父节点,,,,,,AI親ノード,AI 상위 노드
局内出生点组-关卡3,Intra-game Spawn Point Group - Level 3,局内出生点组-关卡3,,,,,,ゲーム内スポーン ポイント グループ - レベル 3,게임 내 스폰 지점 그룹 - 레벨 3
物品种类,Item Type,物品种类,,,,,,アイテムの種類,품목 유형
近战数量,Melee count,近战数量,,,,,,近接攻撃量,근접 수량
斧子,Axe,斧子,,,,,,斧,도끼
菜刀（带光）,Kitchen Knife (with Light),菜刀（带光）,,,,,,包丁（ライト付）,부엌칼(라이트 포함)
镖(波动),Dart (Void),镖(波动),,,,,,ダーツ（ゆらぎ）,다트(변동)
镖(聚气),Dart (Gathered),镖(聚气),,,,,,ダーツ（気を集める）,다트(기 모으기)
远程数量,Remote count,远程数量,,,,,,リモート数量,원격 수량
拖尾数量,Trail count,拖尾数量,,,,,,後続数量,후행 수량
烟雾\n参考翻译：Somke,Smoke\nReference Translation: Somke,烟雾\n参考翻译：Somke,,,,,,スモーク\n参考翻訳: Somke,연기\n참조 번역: Somke
紫电\n参考翻译：Purple Lighting,Purple Lightning\nReference Translation: Purple Lighting,紫电\n参考翻译：Purple Lighting,,,,,,紫色の照明\n参考翻訳: 紫色の照明,보라색 조명\n참조 번역: 보라색 조명
雷霆\n参考翻译：Lighting,Thunder \n Reference Translation: Lighting,雷霆\n参考翻译：Lighting,,,,,,雷\n参考翻訳: 雷,Thunder\n참조 번역: Lightning
清风\n参考翻译：Wind,Breeze \n Reference Translation: Wind,清风\n参考翻译：Wind,,,,,,Qingfeng\n参考翻訳: 風,Qingfeng\n참조 번역: 바람
虹彩\n参考翻译：Rainbow,Rainbow\nReference Translation: Rainbow,虹彩\n参考翻译：Rainbow,,,,,,レインボー\n参考翻訳: レインボー,Rainbow\n참조 번역: Rainbow
梦幻\n参考翻译：Illusion,Dreamy\nReference Translation: Illusion,梦幻\n参考翻译：Illusion,,,,,,ファンタジー\n参考翻訳: 幻想,판타지\n참조 번역: Illusion
套装数量,Set count,套装数量,,,,,,セット数量,수량 설정
挂件数量,Number of Pendants,挂件数量,,,,,,ペンダントの数,펜던트 수
玩家脚步,Player Footsteps,玩家脚步,,,,,,プレイヤーの足音,플레이어 발자국
拾取金币,Pick up coins,拾取金币,,,,,,金貨を拾う,금화를 집으세요
落地音效,Landing Sound,落地音效,,,,,,床効果音,바닥 음향 효과
随机身份-凶手确认音效,Random Identity - Murderer Confirms Sound,随机身份-凶手确认音效,,,,,,ランダムな身元-殺人者確認効果音,무작위 신원-살인자 확인 음향 효과
随机身份-侦探确认音效,Random Identity - Detective Confirms Sound,随机身份-侦探确认音效,,,,,,ランダムな本人確認効果音,무작위 신원 탐지 확인 음향 효과
随机身份-学生确认音效,Random Identity - Student Confirmation Sound,随机身份-学生确认音效,,,,,,ランダムな本人確認効果音,무작위 신원 확인 - 학생 확인 음향 효과
死亡音效（被刀）,Death Sound (Knife),死亡音效（被刀）,,,,,,死亡効果音（ナイフで刺される）,사망 음향 효과(칼에 찔림)
胜利展示BGM,Victory Display BGM,胜利展示BGM,,,,,,ビクトリーショーBGM,승리쇼 BGM
进入大厅前音乐,Music before entering the lobby,进入大厅前音乐,,,,,,会場に入る前の音楽,홀에 들어가기 전 음악
大厅音乐,Lobby Music,大厅音乐,,,,,,ホールミュージック,홀 음악
地图1音乐,Map 1 Music,地图1音乐,,,,,,マップ 1 の音楽,지도 1 음악
地图2音乐,Map 2 Music,地图2音乐,,,,,,マップ 2 ミュージック,지도 2 음악
地图3音乐,Map 3 Music,地图3音乐,,,,,,マップ3の音楽,맵 3 음악
开枪时的音效,Sound when shooting,开枪时的音效,,,,,,撮影時の効果音,촬영 시 음향 효과
换弹时的音效,Sound during reloading,换弹时的音效,,,,,,リロード時の効果音,다시 로드할 때의 음향 효과
投掷飞刀的音效,Sound of throwing a flying knife.,投掷飞刀的音效,,,,,,投げナイフの効果音,칼을 던지는 소리 효과
子弹成功命中音效,Bullet successfully hits the sound effect.,子弹成功命中音效,,,,,,弾丸が効果音に成功しました,총알이 음향 효과에 성공적으로 도달했습니다.
投掷飞刀的命中音效,Sound of knife throwing hit,投掷飞刀的命中音效,,,,,,投げナイフヒット効果音,던지는 칼 타격 음향 효과
消灭额外音效,Eliminate extra sound,消灭额外音效,,,,,,追加の効果音を消す,추가 음향 효과 제거
爆炸飞刀爆炸音效,Explosive Knife Explosion Sound,爆炸飞刀爆炸音效,,,,,,爆発するナイフの爆発効果音,폭발 칼 폭발 음향 효과
成功购买/激活,Successful purchase/activation,成功购买/激活,,,,,,購入/アクティベーションが成功しました,성공적인 구매/활성화
购买/激活失败,Purchase/Activation Failed,购买/激活失败,,,,,,購入/アクティベーションに失敗しました,구매/활성화 실패
大厅倒计时,Lobby Countdown,大厅倒计时,,,,,,ホールカウントダウン,홀 카운트다운
随机地图,Random Map,随机地图,,,,,,ランダムマップ,무작위 지도
公告,Announcements,公告,,,,,,発表,발표
